ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,TrafficLevel,VehicleTypeWeight,Hour,Minute,Month,Date,OccRatio,BasePrice,Alpha,Beta,Gamma,Delta,Epsilon,Price_alpha,Price_beta,Price_gamma,Price_delta,Price_epsilon,PredictedPrice
4963,BHMMBMMBX01,687,20.0000347,78.00000286,499,cycle,low,2,0,2016-12-02,08:28:00,1,0.3,8,28,12,2,0.7263464337700145,2,3.0,0.09,0.05,0.3,0.06,4.36,0.36,-0.1,0.0,0.04,6.65
4964,BHMMBMMBX01,687,20.0000347,78.00000286,532,car,average,3,0,2016-12-02,09:01:00,2,1.0,9,1,12,2,0.7743813682678311,5,2.5,0.11,0.1,0.3,0.2,9.68,1.65,-1.0,0.0,1.0,16.33
4965,BHMMBMMBX01,687,20.0000347,78.00000286,561,car,low,2,0,2016-12-02,09:28:00,1,1.0,9,28,12,2,0.8165938864628821,5,3.0,0.09,0.05,0.3,0.2,12.25,0.9,-0.25,0.0,1.0,18.9
4966,BHMMBMMBX01,687,20.0000347,78.00000286,603,truck,low,3,0,2016-12-02,10:02:00,1,1.5,10,2,12,2,0.8777292576419214,10,3.0,0.11,0.05,0.3,0.3,26.33,3.3,-0.5,0.0,4.5,43.63
4967,BHMMBMMBX01,687,20.0000347,78.00000286,653,car,low,4,0,2016-12-02,10:28:00,1,1.0,10,28,12,2,0.950509461426492,5,3.0,0.13,0.05,0.3,0.2,14.26,2.6,-0.25,0.0,1.0,22.61
4968,BHMMBMMBX01,687,20.0000347,78.00000286,687,car,average,5,0,2016-12-02,11:01:00,2,1.0,11,1,12,2,1.0,5,1.5,0.15,0.1,0.3,0.2,7.5,3.75,-1.0,0.0,1.0,16.25
4969,BHMMBMMBX01,687,20.0000347,78.00000286,630,car,average,6,0,2016-12-02,11:28:00,2,1.0,11,28,12,2,0.9170305676855895,5,1.5,0.17,0.1,0.3,0.2,6.88,5.1,-1.0,0.0,1.0,16.98
4970,BHMMBMMBX01,687,20.0000347,78.00000286,654,car,high,9,0,2016-12-02,12:01:00,3,1.0,12,1,12,2,0.9519650655021834,5,1.2,0.23,0.15,0.3,0.2,5.71,10.35,-2.25,0.0,1.0,19.81
4971,BHMMBMMBX01,687,20.0000347,78.00000286,664,car,high,9,0,2016-12-02,12:28:00,3,1.0,12,28,12,2,0.9665211062590975,5,1.2,0.23,0.15,0.3,0.2,5.8,10.35,-2.25,0.0,1.0,19.9
4972,BHMMBMMBX01,687,20.0000347,78.00000286,674,car,high,8,0,2016-12-02,12:58:00,3,1.0,12,58,12,2,0.9810771470160117,5,1.2,0.21,0.15,0.3,0.2,5.89,8.4,-2.25,0.0,1.0,18.04
4973,BHMMBMMBX01,687,20.0000347,78.00000286,685,car,high,7,0,2016-12-02,13:25:00,3,1.0,13,25,12,2,0.9970887918486172,5,1.2,0.19,0.15,0.3,0.2,5.98,6.65,-2.25,0.0,1.0,16.38
4974,BHMMBMMBX01,687,20.0000347,78.00000286,652,car,average,5,0,2016-12-02,13:58:00,2,1.0,13,58,12,2,0.9490538573508006,5,1.5,0.15,0.1,0.3,0.2,7.12,3.75,-1.0,0.0,1.0,15.87
4975,BHMMBMMBX01,687,20.0000347,78.00000286,644,bike,high,6,0,2016-12-02,14:25:00,3,0.5,14,25,12,2,0.9374090247452693,3,1.2,0.17,0.15,0.3,0.1,3.37,3.06,-1.35,0.0,0.15,8.23
4976,BHMMBMMBX01,687,20.0000347,78.00000286,626,truck,average,5,0,2016-12-02,14:58:00,2,1.5,14,58,12,2,0.9112081513828238,10,1.5,0.15,0.1,0.3,0.3,13.67,7.5,-2.0,0.0,4.5,33.67
4977,BHMMBMMBX01,687,20.0000347,78.00000286,584,car,low,3,0,2016-12-02,15:31:00,1,1.0,15,31,12,2,0.8500727802037845,5,1.8,0.11,0.05,0.3,0.2,7.65,1.65,-0.25,0.0,1.0,15.05
4978,BHMMBMMBX01,687,20.0000347,78.00000286,560,bike,low,3,0,2016-12-02,15:58:00,1,0.5,15,58,12,2,0.8151382823871907,3,1.8,0.11,0.05,0.3,0.1,4.4,0.99,-0.15,0.0,0.15,8.39
4979,BHMMBMMBX01,687,20.0000347,78.00000286,544,car,average,2,0,2016-12-02,16:32:00,2,1.0,16,32,12,2,0.7918486171761281,5,1.5,0.09,0.1,0.3,0.2,5.94,0.9,-1.0,0.0,1.0,11.84
4980,BHMMBMMBX01,687,20.0000347,78.00000286,277,car,low,2,1,2016-12-05,08:02:00,1,1.0,8,2,12,5,0.4032023289665211,5,4.2,0.09,0.05,0.6,0.2,8.47,0.9,-0.25,3.0,1.0,18.12
4981,BHMMBMMBX01,687,20.0000347,78.00000286,318,car,low,3,1,2016-12-05,08:29:00,1,1.0,8,29,12,5,0.462882096069869,5,4.2,0.11,0.05,0.6,0.2,9.72,1.65,-0.25,3.0,1.0,20.12
4982,BHMMBMMBX01,687,20.0000347,78.00000286,360,car,low,3,1,2016-12-05,09:02:00,1,1.0,9,2,12,5,0.5240174672489083,5,4.2,0.11,0.05,0.6,0.2,11.0,1.65,-0.25,3.0,1.0,21.4
4983,BHMMBMMBX01,687,20.0000347,78.00000286,396,truck,low,3,1,2016-12-05,09:29:00,1,1.5,9,29,12,5,0.5764192139737991,10,4.2,0.11,0.05,0.6,0.3,24.21,3.3,-0.5,6.0,4.5,47.51
4984,BHMMBMMBX01,687,20.0000347,78.00000286,454,bike,low,5,1,2016-12-05,10:03:00,1,0.5,10,3,12,5,0.660844250363901,3,4.2,0.15,0.05,0.6,0.1,8.33,2.25,-0.15,1.8,0.15,15.38
4985,BHMMBMMBX01,687,20.0000347,78.00000286,474,truck,low,5,1,2016-12-05,10:29:00,1,1.5,10,29,12,5,0.6899563318777293,10,4.2,0.15,0.05,0.6,0.3,28.98,7.5,-0.5,6.0,4.5,56.48
4986,BHMMBMMBX01,687,20.0000347,78.00000286,515,truck,average,7,1,2016-12-05,11:02:00,2,1.5,11,2,12,5,0.7496360989810772,10,3.5,0.19,0.1,0.6,0.3,26.24,13.3,-2.0,6.0,4.5,58.04
4987,BHMMBMMBX01,687,20.0000347,78.00000286,541,bike,average,8,1,2016-12-05,11:29:00,2,0.5,11,29,12,5,0.7874818049490538,3,3.5,0.21,0.1,0.6,0.1,8.27,5.04,-0.6,1.8,0.15,17.66
4988,BHMMBMMBX01,687,20.0000347,78.00000286,558,car,average,8,1,2016-12-05,11:56:00,2,1.0,11,56,12,5,0.8122270742358079,5,3.5,0.21,0.1,0.6,0.2,14.21,8.4,-1.0,3.0,1.0,30.61
4989,BHMMBMMBX01,687,20.0000347,78.00000286,575,car,high,13,1,2016-12-05,12:29:00,3,1.0,12,29,12,5,0.8369723435225619,5,2.8,0.31,0.15,0.6,0.2,11.72,20.15,-2.25,3.0,1.0,38.62
4990,BHMMBMMBX01,687,20.0000347,78.00000286,593,bike,high,10,1,2016-12-05,13:02:00,3,0.5,13,2,12,5,0.8631732168850073,3,2.8,0.25,0.15,0.6,0.1,7.25,7.5,-1.35,1.8,0.15,18.35
4991,BHMMBMMBX01,687,20.0000347,78.00000286,598,car,high,11,1,2016-12-05,13:29:00,3,1.0,13,29,12,5,0.8704512372634643,5,2.8,0.27,0.15,0.6,0.2,12.19,14.85,-2.25,3.0,1.0,33.79
4992,BHMMBMMBX01,687,20.0000347,78.00000286,570,cycle,average,6,1,2016-12-05,14:02:00,2,0.3,14,2,12,5,0.8296943231441049,2,3.5,0.17,0.1,0.6,0.06,5.81,2.04,-0.4,1.2,0.04,10.68
4993,BHMMBMMBX01,687,20.0000347,78.00000286,555,car,high,9,1,2016-12-05,14:29:00,3,1.0,14,29,12,5,0.8078602620087336,5,2.8,0.23,0.15,0.6,0.2,11.31,10.35,-2.25,3.0,1.0,28.41
4994,BHMMBMMBX01,687,20.0000347,78.00000286,533,bike,low,3,1,2016-12-05,15:02:00,1,0.5,15,2,12,5,0.7758369723435226,3,4.2,0.11,0.05,0.6,0.1,9.78,0.99,-0.15,1.8,0.15,15.57
4995,BHMMBMMBX01,687,20.0000347,78.00000286,501,car,low,3,1,2016-12-05,15:29:00,1,1.0,15,29,12,5,0.7292576419213974,5,4.2,0.11,0.05,0.6,0.2,15.31,1.65,-0.25,3.0,1.0,25.71
4996,BHMMBMMBX01,687,20.0000347,78.00000286,465,car,low,3,1,2016-12-05,16:02:00,1,1.0,16,2,12,5,0.6768558951965066,5,4.2,0.11,0.05,0.6,0.2,14.21,1.65,-0.25,3.0,1.0,24.61
4997,BHMMBMMBX01,687,20.0000347,78.00000286,423,bike,low,4,1,2016-12-05,16:29:00,1,0.5,16,29,12,5,0.6157205240174672,3,4.2,0.13,0.05,0.6,0.1,7.76,1.56,-0.15,1.8,0.15,14.12
4998,BHMMBMMBX01,687,20.0000347,78.00000286,262,cycle,low,2,0,2016-12-06,07:56:00,1,0.3,7,56,12,6,0.3813682678311499,2,3.0,0.09,0.05,0.3,0.06,2.29,0.36,-0.1,0.0,0.04,4.58
4999,BHMMBMMBX01,687,20.0000347,78.00000286,302,car,low,2,0,2016-12-06,08:29:00,1,1.0,8,29,12,6,0.4395924308588064,5,3.0,0.09,0.05,0.3,0.2,6.59,0.9,-0.25,0.0,1.0,13.24
5000,BHMMBMMBX01,687,20.0000347,78.00000286,339,car,low,2,0,2016-12-06,08:56:00,1,1.0,8,56,12,6,0.49344978165938863,5,3.0,0.09,0.05,0.3,0.2,7.4,0.9,-0.25,0.0,1.0,14.05
5001,BHMMBMMBX01,687,20.0000347,78.00000286,380,truck,low,2,0,2016-12-06,09:29:00,1,1.5,9,29,12,6,0.5531295487627366,10,3.0,0.09,0.05,0.3,0.3,16.59,1.8,-0.5,0.0,4.5,32.39
5002,BHMMBMMBX01,687,20.0000347,78.00000286,454,car,low,3,0,2016-12-06,10:02:00,1,1.0,10,2,12,6,0.660844250363901,5,3.0,0.11,0.05,0.3,0.2,9.91,1.65,-0.25,0.0,1.0,17.31
5003,BHMMBMMBX01,687,20.0000347,78.00000286,493,bike,low,3,0,2016-12-06,10:29:00,1,0.5,10,29,12,6,0.7176128093158661,3,3.0,0.11,0.05,0.3,0.1,6.46,0.99,-0.15,0.0,0.15,10.45
5004,BHMMBMMBX01,687,20.0000347,78.00000286,538,bike,average,6,0,2016-12-06,11:02:00,2,0.5,11,2,12,6,0.7831149927219796,3,1.5,0.17,0.1,0.3,0.1,3.52,3.06,-0.6,0.0,0.15,9.13
5005,BHMMBMMBX01,687,20.0000347,78.00000286,554,bike,average,5,0,2016-12-06,11:29:00,2,0.5,11,29,12,6,0.8064046579330422,3,1.5,0.15,0.1,0.3,0.1,3.63,2.25,-0.6,0.0,0.15,8.43
5006,BHMMBMMBX01,687,20.0000347,78.00000286,578,bike,average,6,0,2016-12-06,11:56:00,2,0.5,11,56,12,6,0.8413391557496361,3,1.5,0.17,0.1,0.3,0.1,3.79,3.06,-0.6,0.0,0.15,9.4
5007,BHMMBMMBX01,687,20.0000347,78.00000286,592,bike,high,9,0,2016-12-06,12:29:00,3,0.5,12,29,12,6,0.8617176128093159,3,1.2,0.23,0.15,0.3,0.1,3.1,6.21,-1.35,0.0,0.15,11.11
5008,BHMMBMMBX01,687,20.0000347,78.00000286,620,bike,high,8,0,2016-12-06,12:56:00,3,0.5,12,56,12,6,0.9024745269286754,3,1.2,0.21,0.15,0.3,0.1,3.25,5.04,-1.35,0.0,0.15,10.09
5009,BHMMBMMBX01,687,20.0000347,78.00000286,646,bike,high,8,0,2016-12-06,13:29:00,3,0.5,13,29,12,6,0.9403202328966521,3,1.2,0.21,0.15,0.3,0.1,3.39,5.04,-1.35,0.0,0.15,10.23
5010,BHMMBMMBX01,687,20.0000347,78.00000286,641,car,average,5,0,2016-12-06,14:02:00,2,1.0,14,2,12,6,0.9330422125181951,5,1.5,0.15,0.1,0.3,0.2,7.0,3.75,-1.0,0.0,1.0,15.75
5011,BHMMBMMBX01,687,20.0000347,78.00000286,608,car,average,5,0,2016-12-06,14:29:00,2,1.0,14,29,12,6,0.8850072780203785,5,1.5,0.15,0.1,0.3,0.2,6.64,3.75,-1.0,0.0,1.0,15.39
5012,BHMMBMMBX01,687,20.0000347,78.00000286,590,bike,low,3,0,2016-12-06,15:02:00,1,0.5,15,2,12,6,0.858806404657933,3,1.8,0.11,0.05,0.3,0.1,4.64,0.99,-0.15,0.0,0.15,8.63
5013,BHMMBMMBX01,687,20.0000347,78.00000286,551,car,low,2,0,2016-12-06,15:29:00,1,1.0,15,29,12,6,0.8020378457059679,5,1.8,0.09,0.05,0.3,0.2,7.22,0.9,-0.25,0.0,1.0,13.87
5014,BHMMBMMBX01,687,20.0000347,78.00000286,538,truck,low,2,0,2016-12-06,16:02:00,1,1.5,16,2,12,6,0.7831149927219796,10,1.8,0.09,0.05,0.3,0.3,14.1,1.8,-0.5,0.0,4.5,29.9
5015,BHMMBMMBX01,687,20.0000347,78.00000286,488,car,low,2,0,2016-12-06,16:29:00,1,1.0,16,29,12,6,0.710334788937409,5,1.8,0.09,0.05,0.3,0.2,6.39,0.9,-0.25,0.0,1.0,13.04
5016,BHMMBMMBX01,687,20.0000347,78.00000286,262,car,low,1,0,2016-12-07,07:59:00,1,1.0,7,59,12,7,0.3813682678311499,5,3.0,0.07,0.05,0.3,0.2,5.72,0.35,-0.25,0.0,1.0,11.82
5017,BHMMBMMBX01,687,20.0000347,78.00000286,293,car,low,3,0,2016-12-07,08:26:00,1,1.0,8,26,12,7,0.4264919941775837,5,3.0,0.11,0.05,0.3,0.2,6.4,1.65,-0.25,0.0,1.0,13.8
5018,BHMMBMMBX01,687,20.0000347,78.00000286,324,bike,low,2,0,2016-12-07,08:55:00,1,0.5,8,55,12,7,0.47161572052401746,3,3.0,0.09,0.05,0.3,0.1,4.24,0.54,-0.15,0.0,0.15,7.78
5019,BHMMBMMBX01,687,20.0000347,78.00000286,368,car,low,2,0,2016-12-07,09:26:00,1,1.0,9,26,12,7,0.5356622998544396,5,3.0,0.09,0.05,0.3,0.2,8.03,0.9,-0.25,0.0,1.0,14.68
5020,BHMMBMMBX01,687,20.0000347,78.00000286,441,car,low,2,0,2016-12-07,09:59:00,1,1.0,9,59,12,7,0.6419213973799127,5,3.0,0.09,0.05,0.3,0.2,9.63,0.9,-0.25,0.0,1.0,16.28
5021,BHMMBMMBX01,687,20.0000347,78.00000286,488,car,low,3,0,2016-12-07,10:26:00,1,1.0,10,26,12,7,0.710334788937409,5,3.0,0.11,0.05,0.3,0.2,10.66,1.65,-0.25,0.0,1.0,18.06
5022,BHMMBMMBX01,687,20.0000347,78.00000286,535,car,average,4,0,2016-12-07,10:59:00,2,1.0,10,59,12,7,0.7787481804949054,5,2.5,0.13,0.1,0.3,0.2,9.73,2.6,-1.0,0.0,1.0,17.33
5023,BHMMBMMBX01,687,20.0000347,78.00000286,564,car,high,7,0,2016-12-07,11:25:00,3,1.0,11,25,12,7,0.8209606986899564,5,1.2,0.19,0.15,0.3,0.2,4.93,6.65,-2.25,0.0,1.0,15.33
5024,BHMMBMMBX01,687,20.0000347,78.00000286,600,car,average,6,0,2016-12-07,11:59:00,2,1.0,11,59,12,7,0.8733624454148472,5,1.5,0.17,0.1,0.3,0.2,6.55,5.1,-1.0,0.0,1.0,16.65
5025,BHMMBMMBX01,687,20.0000347,78.00000286,622,cycle,high,8,0,2016-12-07,12:26:00,3,0.3,12,26,12,7,0.9053857350800583,2,1.2,0.21,0.15,0.3,0.06,2.17,3.36,-0.9,0.0,0.04,6.67
5026,BHMMBMMBX01,687,20.0000347,78.00000286,645,car,high,8,0,2016-12-07,12:59:00,3,1.0,12,59,12,7,0.9388646288209607,5,1.2,0.21,0.15,0.3,0.2,5.63,8.4,-2.25,0.0,1.0,17.78
5027,BHMMBMMBX01,687,20.0000347,78.00000286,649,bike,high,8,0,2016-12-07,13:26:00,3,0.5,13,26,12,7,0.9446870451237264,3,1.2,0.21,0.15,0.3,0.1,3.4,5.04,-1.35,0.0,0.15,10.24
5028,BHMMBMMBX01,687,20.0000347,78.00000286,646,bike,average,6,0,2016-12-07,13:59:00,2,0.5,13,59,12,7,0.9403202328966521,3,1.5,0.17,0.1,0.3,0.1,4.23,3.06,-0.6,0.0,0.15,9.84
5029,BHMMBMMBX01,687,20.0000347,78.00000286,629,car,average,4,0,2016-12-07,14:26:00,2,1.0,14,26,12,7,0.9155749636098981,5,1.5,0.13,0.1,0.3,0.2,6.87,2.6,-1.0,0.0,1.0,14.47
5030,BHMMBMMBX01,687,20.0000347,78.00000286,604,car,average,4,0,2016-12-07,14:59:00,2,1.0,14,59,12,7,0.8791848617176128,5,1.5,0.13,0.1,0.3,0.2,6.59,2.6,-1.0,0.0,1.0,14.19
5031,BHMMBMMBX01,687,20.0000347,78.00000286,568,car,low,3,0,2016-12-07,15:32:00,1,1.0,15,32,12,7,0.826783114992722,5,1.8,0.11,0.05,0.3,0.2,7.44,1.65,-0.25,0.0,1.0,14.84
5032,BHMMBMMBX01,687,20.0000347,78.00000286,512,car,low,3,0,2016-12-07,15:59:00,1,1.0,15,59,12,7,0.745269286754003,5,1.8,0.11,0.05,0.3,0.2,6.71,1.65,-0.25,0.0,1.0,14.11
5033,BHMMBMMBX01,687,20.0000347,78.00000286,467,car,low,2,0,2016-12-07,16:32:00,1,1.0,16,32,12,7,0.6797671033478894,5,1.8,0.09,0.05,0.3,0.2,6.12,0.9,-0.25,0.0,1.0,12.77
5034,BHMMBMMBX01,687,20.0000347,78.00000286,336,car,low,2,0,2016-12-08,07:59:00,1,1.0,7,59,12,8,0.4890829694323144,5,3.0,0.09,0.05,0.3,0.2,7.34,0.9,-0.25,0.0,1.0,13.99
5035,BHMMBMMBX01,687,20.0000347,78.00000286,358,car,low,3,0,2016-12-08,08:26:00,1,1.0,8,26,12,8,0.5211062590975255,5,3.0,0.11,0.05,0.3,0.2,7.82,1.65,-0.25,0.0,1.0,15.22
5036,BHMMBMMBX01,687,20.0000347,78.00000286,410,car,average,3,0,2016-12-08,08:59:00,2,1.0,8,59,12,8,0.5967976710334789,5,2.5,0.11,0.1,0.3,0.2,7.46,1.65,-1.0,0.0,1.0,14.11
5037,BHMMBMMBX01,687,20.0000347,78.00000286,432,car,low,2,0,2016-12-08,09:26:00,1,1.0,9,26,12,8,0.62882096069869,5,3.0,0.09,0.05,0.3,0.2,9.43,0.9,-0.25,0.0,1.0,16.08
5038,BHMMBMMBX01,687,20.0000347,78.00000286,479,car,low,3,0,2016-12-08,09:59:00,1,1.0,9,59,12,8,0.6972343522561864,5,3.0,0.11,0.05,0.3,0.2,10.46,1.65,-0.25,0.0,1.0,17.86
5039,BHMMBMMBX01,687,20.0000347,78.00000286,528,cycle,high,6,0,2016-12-08,10:32:00,3,0.3,10,32,12,8,0.7685589519650655,2,2.0,0.17,0.15,0.3,0.06,3.07,2.04,-0.9,0.0,0.04,6.25
5040,BHMMBMMBX01,687,20.0000347,78.00000286,586,bike,average,4,0,2016-12-08,10:59:00,2,0.5,10,59,12,8,0.8529839883551674,3,2.5,0.13,0.1,0.3,0.1,6.4,1.56,-0.6,0.0,0.15,10.51
5041,BHMMBMMBX01,687,20.0000347,78.00000286,627,car,average,5,0,2016-12-08,11:32:00,2,1.0,11,32,12,8,0.9126637554585153,5,1.5,0.15,0.1,0.3,0.2,6.84,3.75,-1.0,0.0,1.0,15.59
5042,BHMMBMMBX01,687,20.0000347,78.00000286,670,car,average,5,0,2016-12-08,11:59:00,2,1.0,11,59,12,8,0.975254730713246,5,1.5,0.15,0.1,0.3,0.2,7.31,3.75,-1.0,0.0,1.0,16.06
5043,BHMMBMMBX01,687,20.0000347,78.00000286,647,car,high,8,0,2016-12-08,12:25:00,3,1.0,12,25,12,8,0.9417758369723436,5,1.2,0.21,0.15,0.3,0.2,5.65,8.4,-2.25,0.0,1.0,17.8
5044,BHMMBMMBX01,687,20.0000347,78.00000286,686,car,high,9,0,2016-12-08,12:59:00,3,1.0,12,59,12,8,0.9985443959243085,5,1.2,0.23,0.15,0.3,0.2,5.99,10.35,-2.25,0.0,1.0,20.09
5045,BHMMBMMBX01,687,20.0000347,78.00000286,684,car,average,6,0,2016-12-08,13:25:00,2,1.0,13,25,12,8,0.9956331877729258,5,1.5,0.17,0.1,0.3,0.2,7.47,5.1,-1.0,0.0,1.0,17.57
5046,BHMMBMMBX01,687,20.0000347,78.00000286,681,car,average,5,0,2016-12-08,13:59:00,2,1.0,13,59,12,8,0.9912663755458515,5,1.5,0.15,0.1,0.3,0.2,7.43,3.75,-1.0,0.0,1.0,16.18
5047,BHMMBMMBX01,687,20.0000347,78.00000286,675,car,average,4,0,2016-12-08,14:26:00,2,1.0,14,26,12,8,0.982532751091703,5,1.5,0.13,0.1,0.3,0.2,7.37,2.6,-1.0,0.0,1.0,14.97
5048,BHMMBMMBX01,687,20.0000347,78.00000286,644,bike,average,5,0,2016-12-08,14:59:00,2,0.5,14,59,12,8,0.9374090247452693,3,1.5,0.15,0.1,0.3,0.1,4.22,2.25,-0.6,0.0,0.15,9.02
5049,BHMMBMMBX01,687,20.0000347,78.00000286,641,truck,low,3,0,2016-12-08,15:26:00,1,1.5,15,26,12,8,0.9330422125181951,10,1.8,0.11,0.05,0.3,0.3,16.79,3.3,-0.5,0.0,4.5,34.09
5050,BHMMBMMBX01,687,20.0000347,78.00000286,623,bike,low,3,0,2016-12-08,15:59:00,1,0.5,15,59,12,8,0.9068413391557496,3,1.8,0.11,0.05,0.3,0.1,4.9,0.99,-0.15,0.0,0.15,8.89
5051,BHMMBMMBX01,687,20.0000347,78.00000286,591,car,low,2,0,2016-12-08,16:32:00,1,1.0,16,32,12,8,0.8602620087336245,5,1.8,0.09,0.05,0.3,0.2,7.74,0.9,-0.25,0.0,1.0,14.39
5052,BHMMBMMBX01,687,20.0000347,78.00000286,384,car,low,2,0,2016-12-09,08:02:00,1,1.0,8,2,12,9,0.5589519650655022,5,3.0,0.09,0.05,0.3,0.2,8.38,0.9,-0.25,0.0,1.0,15.03
5053,BHMMBMMBX01,687,20.0000347,78.00000286,413,cycle,low,2,0,2016-12-09,08:29:00,1,0.3,8,29,12,9,0.6011644832605532,2,3.0,0.09,0.05,0.3,0.06,3.61,0.36,-0.1,0.0,0.04,5.9
5054,BHMMBMMBX01,687,20.0000347,78.00000286,450,truck,low,2,0,2016-12-09,08:55:00,1,1.5,8,55,12,9,0.6550218340611353,10,3.0,0.09,0.05,0.3,0.3,19.65,1.8,-0.5,0.0,4.5,35.45
5055,BHMMBMMBX01,687,20.0000347,78.00000286,496,bike,low,2,0,2016-12-09,09:29:00,1,0.5,9,29,12,9,0.7219796215429404,3,3.0,0.09,0.05,0.3,0.1,6.5,0.54,-0.15,0.0,0.15,10.04
5056,BHMMBMMBX01,687,20.0000347,78.00000286,517,car,low,3,0,2016-12-09,09:55:00,1,1.0,9,55,12,9,0.75254730713246,5,3.0,0.11,0.05,0.3,0.2,11.29,1.65,-0.25,0.0,1.0,18.69
5057,BHMMBMMBX01,687,20.0000347,78.00000286,556,car,low,3,0,2016-12-09,10:29:00,1,1.0,10,29,12,9,0.8093158660844251,5,3.0,0.11,0.05,0.3,0.2,12.14,1.65,-0.25,0.0,1.0,19.54
5058,BHMMBMMBX01,687,20.0000347,78.00000286,581,car,average,4,0,2016-12-09,10:56:00,2,1.0,10,56,12,9,0.8457059679767104,5,2.5,0.13,0.1,0.3,0.2,10.57,2.6,-1.0,0.0,1.0,18.17
5059,BHMMBMMBX01,687,20.0000347,78.00000286,606,truck,average,5,0,2016-12-09,11:29:00,2,1.5,11,29,12,9,0.8820960698689956,10,1.5,0.15,0.1,0.3,0.3,13.23,7.5,-2.0,0.0,4.5,33.23
5060,BHMMBMMBX01,687,20.0000347,78.00000286,633,truck,average,5,0,2016-12-09,11:56:00,2,1.5,11,56,12,9,0.9213973799126638,10,1.5,0.15,0.1,0.3,0.3,13.82,7.5,-2.0,0.0,4.5,33.82
5061,BHMMBMMBX01,687,20.0000347,78.00000286,687,car,high,9,0,2016-12-09,12:29:00,3,1.0,12,29,12,9,1.0,5,1.2,0.23,0.15,0.3,0.2,6.0,10.35,-2.25,0.0,1.0,20.1
5062,BHMMBMMBX01,687,20.0000347,78.00000286,633,truck,high,8,0,2016-12-09,13:02:00,3,1.5,13,2,12,9,0.9213973799126638,10,1.2,0.21,0.15,0.3,0.3,11.06,16.8,-4.5,0.0,4.5,37.86
5063,BHMMBMMBX01,687,20.0000347,78.00000286,646,car,high,7,0,2016-12-09,13:29:00,3,1.0,13,29,12,9,0.9403202328966521,5,1.2,0.19,0.15,0.3,0.2,5.64,6.65,-2.25,0.0,1.0,16.04
5064,BHMMBMMBX01,687,20.0000347,78.00000286,622,car,average,5,0,2016-12-09,14:02:00,2,1.0,14,2,12,9,0.9053857350800583,5,1.5,0.15,0.1,0.3,0.2,6.79,3.75,-1.0,0.0,1.0,15.54
5065,BHMMBMMBX01,687,20.0000347,78.00000286,598,car,average,4,0,2016-12-09,14:29:00,2,1.0,14,29,12,9,0.8704512372634643,5,1.5,0.13,0.1,0.3,0.2,6.53,2.6,-1.0,0.0,1.0,14.13
5066,BHMMBMMBX01,687,20.0000347,78.00000286,580,truck,high,6,0,2016-12-09,14:56:00,3,1.5,14,56,12,9,0.8442503639010189,10,1.2,0.17,0.15,0.3,0.3,10.13,10.2,-4.5,0.0,4.5,30.33
5067,BHMMBMMBX01,687,20.0000347,78.00000286,565,cycle,low,3,0,2016-12-09,15:29:00,1,0.3,15,29,12,9,0.8224163027656477,2,1.8,0.11,0.05,0.3,0.06,2.96,0.66,-0.1,0.0,0.04,5.56
5068,BHMMBMMBX01,687,20.0000347,78.00000286,541,car,low,2,0,2016-12-09,16:02:00,1,1.0,16,2,12,9,0.7874818049490538,5,1.8,0.09,0.05,0.3,0.2,7.09,0.9,-0.25,0.0,1.0,13.74
5069,BHMMBMMBX01,687,20.0000347,78.00000286,513,car,low,2,0,2016-12-09,16:29:00,1,1.0,16,29,12,9,0.7467248908296943,5,1.8,0.09,0.05,0.3,0.2,6.72,0.9,-0.25,0.0,1.0,13.37
5070,BHMMBMMBX01,687,20.0000347,78.00000286,332,car,low,1,0,2016-12-10,07:59:00,1,1.0,7,59,12,10,0.48326055312954874,5,3.0,0.07,0.05,0.3,0.2,7.25,0.35,-0.25,0.0,1.0,13.35
5071,BHMMBMMBX01,687,20.0000347,78.00000286,342,car,low,2,0,2016-12-10,08:29:00,1,1.0,8,29,12,10,0.4978165938864629,5,3.0,0.09,0.05,0.3,0.2,7.47,0.9,-0.25,0.0,1.0,14.12
5072,BHMMBMMBX01,687,20.0000347,78.00000286,354,car,low,3,0,2016-12-10,09:02:00,1,1.0,9,2,12,10,0.5152838427947598,5,3.0,0.11,0.05,0.3,0.2,7.73,1.65,-0.25,0.0,1.0,15.13
5073,BHMMBMMBX01,687,20.0000347,78.00000286,369,truck,low,2,0,2016-12-10,09:29:00,1,1.5,9,29,12,10,0.537117903930131,10,3.0,0.09,0.05,0.3,0.3,16.11,1.8,-0.5,0.0,4.5,31.91
5074,BHMMBMMBX01,687,20.0000347,78.00000286,386,cycle,low,2,0,2016-12-10,09:55:00,1,0.3,9,55,12,10,0.5618631732168851,2,3.0,0.09,0.05,0.3,0.06,3.37,0.36,-0.1,0.0,0.04,5.67
5075,BHMMBMMBX01,687,20.0000347,78.00000286,398,bike,low,3,0,2016-12-10,10:29:00,1,0.5,10,29,12,10,0.5793304221251819,3,3.0,0.11,0.05,0.3,0.1,5.21,0.99,-0.15,0.0,0.15,9.2
